year,Date,Ozone,AQI_o3,NO2,AQI_no2,PM2.5,AQI_pm2.5,CO,AQI_co,traffic_segments_observed,traffic_daily_total,traffic_daily_max,traffic_daily_mean_segment,temperature_2m_max,daylight_duration_(s),sunshine_duration_(s),precipitation_sum_(mm),rain_sum_(mm),snowfall_sum_(cm),precipitation_hours_(h),wind_speed_10m_max_(km/h),wind_gusts_10m_max_(km/h),wind_direction_10m_dominant_(°),et0_fao_evapotranspiration_(mm),shortwave_radiation_sum_(mj/m²),dew_point_2m_max,cloud_cover_max_(%),cloud_cover_mean_(%),pressure_msl_max_(hpa),relative_humidity_2m_max_(%),surface_pressure_max_(hpa),vapour_pressure_deficit_max_(kpa),wet_bulb_temperature_2m_max,temperature_2m_mean
2017,2017-02-03,0.032,30,24.2,23,10.8,54,0.3,3,192,13471,181,70.16145833333333,1.2,36723.42,24695.91,0.0,0.0,0.0,0.0,15.8,30.2,289.0,1.25,8.8,-6.3,100.0,51.0,1024.9,70.0,1018.3,0.44,-2.4,-1.8
2017,2017-02-04,0.035,32,26.9,25,11.8,56,0.4,5,192,11300,142,58.854166666666664,1.1,36861.21,33454.18,0.0,0.0,0.0,0.0,25.0,41.8,289.0,1.75,12.85,-10.4,100.0,22.0,1029.8,51.0,1023.2,0.43,-3.3,-2.9
2017,2017-02-05,0.025,23,37.1,35,11.3,55,0.4,5,192,7452,89,38.8125,6.5,37000.89,21063.24,0.1,0.1,0.0,1.0,20.5,55.1,230.0,1.45,6.76,-4.3,100.0,81.0,1026.7,65.0,1020.1,0.53,1.8,0.5
2017,2017-02-06,0.032,30,52.0,49,15.3,63,0.5,6,192,11184,209,58.25,8.1,37142.29,33756.66,0.0,0.0,0.0,0.0,18.2,32.4,270.0,1.8,12.65,-1.7,49.0,8.0,1021.3,76.0,1014.9,0.66,2.7,2.8
2017,2017-02-07,0.018,17,48.0,45,15.1,62,0.6,7,192,10521,181,54.796875,4.7,37285.23,1059.37,4.2,4.2,0.0,8.0,17.5,30.6,63.0,0.32,2.73,3.8,100.0,85.0,1018.6,98.0,1012.2,0.14,3.9,2.7
2017,2017-02-08,0.024,22,57.2,54,13.0,58,1.2,14,192,7601,205,39.588541666666664,15.1,37429.57,33794.92,0.7,0.7,0.0,2.0,22.0,37.1,312.0,1.73,10.5,10.4,100.0,89.0,1008.2,100.0,1001.8,0.87,11.4,8.8
2017,2017-02-09,0.035,32,16.0,15,7.3,41,0.7,8,192,7416,198,38.625,6.3,37575.15,3343.08,23.5,0.2,16.31,13.0,36.6,64.4,348.0,0.85,4.03,1.1,100.0,89.0,1009.8,90.0,1003.2,0.41,3.2,-0.5
2017,2017-02-10,0.033,31,32.2,30,7.1,39,0.4,5,192,7895,192,41.119791666666664,-2.3,37721.81,34377.04,0.0,0.0,0.0,0.0,31.3,52.9,273.0,1.13,13.85,-8.8,100.0,33.0,1025.1,77.0,1018.5,0.22,-5.1,-6.9
2017,2017-02-11,0.012,11,58.0,55,13.9,60,0.9,10,192,6401,161,33.338541666666664,4.8,37869.39,32162.17,1.0,0.0,0.7,6.0,14.6,23.0,226.0,1.12,11.06,-0.6,100.0,93.0,1022.8,86.0,1016.2,0.29,1.8,-0.1
2017,2017-02-12,0.021,19,40.0,38,10.5,54,0.7,8,192,3741,112,19.484375,2.2,38017.75,0.0,10.5,8.6,1.33,14.0,19.7,36.4,58.0,0.27,2.05,1.3,100.0,99.0,1020.3,95.0,1013.8,0.1,1.5,-0.1
2017,2017-02-13,0.03,28,28.9,26,9.7,52,0.4,5,384,16733,176,43.575520833333336,2.3,38166.75,31413.76,0.1,0.1,0.0,1.0,36.9,64.8,301.0,1.27,9.49,0.6,100.0,73.0,1013.5,95.0,1007.0,0.33,1.2,0.9
2017,2017-02-14,0.025,23,50.0,47,13.4,59,0.5,6,384,16348,143,42.572916666666664,3.6,38316.24,34874.47,0.0,0.0,0.0,0.0,27.4,47.2,283.0,1.39,12.94,-2.8,100.0,25.0,1016.1,80.0,1009.5,0.33,0.3,-1.4
2017,2017-02-15,0.032,30,58.9,55,17.1,66,1.4,16,384,16244,147,42.302083333333336,7.4,38466.09,33418.38,0.5,0.5,0.0,2.0,25.3,45.0,225.0,1.22,10.56,0.4,100.0,80.0,1009.0,91.0,1002.6,0.4,3.8,1.5
2017,2017-02-16,0.029,27,16.3,15,7.6,42,0.3,3,384,17491,152,45.549479166666664,1.9,38616.14,35044.41,0.0,0.0,0.0,0.0,34.0,59.4,301.0,1.77,12.79,-1.7,100.0,30.0,1006.0,78.0,999.6,0.41,-0.2,-0.1
2017,2017-02-17,0.034,31,28.5,26,9.2,51,0.4,5,384,18215,163,47.434895833333336,5.3,38766.28,35124.2,0.0,0.0,0.0,0.0,22.6,42.8,299.0,1.95,15.0,-6.7,89.0,10.0,1012.0,66.0,1005.5,0.54,0.3,-0.6
2017,2017-02-18,0.028,26,59.3,56,16.2,64,0.7,8,384,15879,129,41.3515625,15.3,38916.6,35246.7,0.0,0.0,0.0,0.0,21.0,37.1,232.0,2.26,14.39,4.0,95.0,35.0,1012.9,90.0,1006.5,0.96,9.0,4.0
2017,2017-02-19,0.045,42,44.0,42,12.8,58,0.5,6,384,13540,129,35.260416666666664,18.5,39068.42,35381.78,0.0,0.0,0.0,0.0,18.4,31.7,269.0,3.03,13.85,5.8,99.0,54.0,1011.3,78.0,1005.1,1.38,10.6,11.6
2017,2017-02-21,0.039,36,37.9,35,7.0,39,0.3,3,7,392,68,56.0,6.4,39376.69,31663.63,0.0,0.0,0.0,0.0,19.8,36.4,84.0,1.91,13.65,-0.2,100.0,58.0,1029.7,73.0,1023.2,0.47,2.8,2.5
2017,2017-02-24,0.038,35,54.6,51,11.8,56,0.7,8,15,474,89,31.6,19.3,39848.59,35612.99,0.9,0.9,0.0,2.0,24.5,40.7,182.0,1.99,13.47,13.0,100.0,63.0,1014.4,100.0,1008.3,0.75,15.2,12.9
2017,2017-03-06,0.033,31,49.4,46,9.3,51,0.6,7,112,5632,115,50.285714285714285,4.0,41461.39,36744.25,0.0,0.0,0.0,0.0,17.1,31.7,98.0,1.88,17.41,-4.1,100.0,20.0,1034.8,63.0,1028.2,0.53,-0.2,-1.8
2017,2017-03-07,0.031,29,54.9,51,19.2,70,0.5,6,384,5479,94,14.268229166666666,10.4,41622.87,0.0,4.9,4.9,0.0,12.0,16.2,27.4,168.0,0.81,4.09,8.2,100.0,98.0,1030.9,94.0,1024.4,0.31,8.8,6.1
2017,2017-03-08,0.043,40,42.5,40,13.7,60,0.5,6,384,5730,82,14.921875,14.6,41783.92,27058.35,2.6,2.6,0.0,6.0,29.3,57.6,238.0,2.58,12.89,9.5,100.0,77.0,1019.7,96.0,1013.4,1.21,10.5,11.1
2017,2017-03-09,0.044,41,23.3,22,12.5,57,0.3,3,384,6012,92,15.65625,13.9,41944.41,38302.4,0.0,0.0,0.0,0.0,32.0,57.2,262.0,4.87,18.53,-3.2,61.0,3.0,1015.6,39.0,1009.4,1.19,5.8,11.0
2017,2017-03-10,0.037,34,20.8,19,4.2,23,0.3,3,384,5901,80,15.3671875,9.5,42104.45,11496.97,8.4,0.2,5.74,12.0,25.5,43.2,358.0,1.63,7.08,-2.0,100.0,96.0,1016.2,82.0,1009.9,0.72,4.0,3.7
2017,2017-03-11,0.037,34,13.2,12,5.1,28,0.3,3,384,4878,64,12.703125,-0.5,42265.25,34036.03,0.0,0.0,0.0,0.0,34.3,60.1,299.0,1.78,14.34,-8.1,100.0,44.0,1022.8,56.0,1016.1,0.42,-3.6,-4.5
2017,2017-03-12,0.037,34,14.6,13,5.2,29,0.3,3,384,3941,53,10.263020833333334,0.4,42426.91,39050.42,0.0,0.0,0.0,0.0,28.5,50.0,302.0,1.97,18.87,-14.6,100.0,20.0,1027.6,55.0,1020.9,0.46,-4.0,-4.2
2017,2017-03-13,0.037,34,38.9,36,8.0,44,0.5,6,384,5577,72,14.5234375,0.1,42589.34,37461.04,0.0,0.0,0.0,0.0,15.7,29.5,304.0,1.92,19.33,-8.2,100.0,41.0,1034.0,62.0,1027.4,0.38,-4.0,-4.1
2017,2017-03-18,0.044,41,79.1,78,9.2,51,0.8,9,192,6514,107,33.927083333333336,2.3,43409.17,10933.97,2.1,2.0,0.07,5.0,15.3,25.9,34.0,0.85,8.38,0.1,100.0,72.0,1024.4,93.0,1017.8,0.24,0.9,-1.2
2017,2017-03-19,0.048,44,35.7,33,4.4,24,0.5,6,192,5629,89,29.317708333333332,5.1,43573.95,39298.8,0.4,0.3,0.07,1.0,22.3,37.1,22.0,1.97,20.83,-0.8,100.0,51.0,1023.1,90.0,1016.6,0.44,1.0,1.5
2017,2017-03-20,0.046,43,49.4,46,6.4,36,0.6,7,192,6807,104,35.453125,10.5,43738.75,40599.02,0.0,0.0,0.0,0.0,18.1,33.1,331.0,2.54,21.26,-4.0,79.0,12.0,1021.8,85.0,1015.3,0.87,3.9,2.1
2017,2017-03-21,0.045,42,60.6,57,9.4,52,0.6,7,192,6359,130,33.119791666666664,13.8,43903.47,34992.43,0.0,0.0,0.0,0.0,18.1,28.8,290.0,2.93,19.34,2.7,100.0,60.0,1016.4,73.0,1010.0,0.92,7.5,6.7
2017,2017-03-22,0.042,39,38.3,36,6.1,34,0.4,5,192,6570,104,34.21875,8.6,44068.01,40928.93,0.0,0.0,0.0,0.0,39.9,72.4,317.0,2.18,22.29,2.2,100.0,22.0,1027.3,78.0,1020.7,0.41,5.1,1.9
2017,2017-03-23,0.041,38,49.7,46,5.5,31,0.4,5,288,12833,169,44.55902777777778,5.6,44232.27,41093.11,0.0,0.0,0.0,0.0,24.2,44.6,315.0,2.66,22.32,-8.0,2.0,0.0,1036.9,55.0,1030.3,0.69,-0.5,-2.0
2017,2017-03-24,0.037,34,58.9,55,10.9,54,0.5,6,288,13951,160,48.44097222222222,12.2,44396.13,28364.35,0.0,0.0,0.0,0.0,25.0,45.7,213.0,1.91,11.12,2.8,100.0,62.0,1035.2,87.0,1028.6,0.7,7.0,3.6
2017,2017-03-25,0.033,31,56.0,53,14.9,62,0.6,7,348,43183,335,124.08908045977012,15.6,44559.5,19087.53,1.8,1.8,0.0,6.0,26.8,54.4,287.0,2.14,11.38,9.4,100.0,96.0,1025.2,88.0,1018.8,0.59,11.8,9.6
2017,2017-03-26,0.038,35,18.1,17,7.5,42,0.3,3,384,37355,328,97.27864583333333,6.5,44722.26,1825.13,0.2,0.2,0.0,2.0,22.4,39.2,66.0,0.99,5.53,4.7,100.0,99.0,1032.1,91.0,1025.6,0.33,5.3,4.5
2017,2017-03-27,0.021,19,43.4,41,10.0,53,0.6,7,384,45478,392,118.43229166666667,12.2,44884.32,0.0,9.6,9.6,0.0,11.0,14.5,32.8,59.0,0.8,4.66,9.8,100.0,100.0,1028.5,99.0,1022.1,0.21,10.6,6.4
2017,2017-03-28,0.031,29,43.8,41,7.4,41,0.5,6,384,49141,482,127.97135416666667,9.3,45045.55,0.0,8.1,8.1,0.0,16.0,16.1,29.2,55.0,0.54,4.11,8.8,100.0,94.0,1016.4,100.0,1010.1,0.05,8.8,7.2
2017,2017-03-29,0.038,35,38.8,36,4.0,22,0.6,7,384,37745,443,98.29427083333333,14.4,45205.86,39860.0,4.4,4.4,0.0,5.0,23.1,42.1,351.0,2.94,20.1,6.5,100.0,58.0,1019.2,99.0,1013.0,1.09,7.6,8.6
2017,2017-03-30,0.035,32,38.9,36,5.2,29,0.7,8,384,48865,475,127.25260416666667,9.9,45365.33,39060.69,0.0,0.0,0.0,0.0,17.7,41.8,359.0,2.98,20.83,-1.1,100.0,27.0,1025.3,76.0,1018.8,0.67,4.6,5.0
2017,2017-03-31,0.041,38,38.5,36,3.5,19,0.4,5,384,53996,500,140.61458333333334,5.6,45525.09,0.0,18.5,18.5,0.0,20.0,34.9,58.7,105.0,0.52,2.15,4.6,100.0,100.0,1021.3,95.0,1014.9,0.38,4.8,4.5
2017,2017-04-01,0.036,33,26.4,25,3.4,19,0.6,7,384,49626,395,129.234375,8.5,45685.24,24398.23,9.8,9.8,0.0,6.0,33.0,55.1,18.0,1.59,11.81,2.9,100.0,97.0,1014.7,97.0,1008.4,0.5,4.3,4.7
2017,2017-04-02,0.044,41,38.3,36,5.1,28,0.4,5,329,32823,303,99.76595744680851,15.3,45845.69,41709.16,0.0,0.0,0.0,0.0,25.3,45.0,319.0,3.23,19.72,3.1,97.0,42.0,1021.0,82.0,1014.7,1.19,8.1,8.0
2017,2017-04-03,0.044,41,62.9,60,7.9,44,0.9,10,192,18369,265,95.671875,14.9,46006.32,39801.16,0.0,0.0,0.0,0.0,21.1,38.2,170.0,3.05,20.03,4.1,100.0,90.0,1020.4,91.0,1014.1,0.97,8.5,8.6
2017,2017-04-04,0.036,33,39.9,37,5.3,29,0.4,5,192,17157,246,89.359375,12.2,46167.06,1534.69,17.8,17.8,0.0,12.0,28.8,67.0,108.0,1.11,5.88,10.1,100.0,99.0,1014.1,99.0,1007.9,0.46,10.7,9.9
